date,normalized_merchant,merchant_name,amount,currency,category,is_refund,is_anomaly,anomaly_reason
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,192935.20,USD,CASH_IN,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,18801.43,USD,TRANSFER,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,3516.08,USD,PAYMENT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,6987.80,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,8808.73,USD,CASH_IN,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,24649.07,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,97562.73,USD,CASH_OUT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,598680.17,USD,TRANSFER,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,218659.82,USD,CASH_OUT,False,False,
2017-01-29,Unknown_merchant,UNKNOWN_MERCHANT,304408.97,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,5090.28,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,176016.04,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,11605.70,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,234850.43,USD,CASH_IN,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,186549.79,USD,CASH_OUT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,79042.15,USD,CASH_OUT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,5055.72,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,12020.77,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,123326.84,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,14241.21,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,23480.16,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,195205.19,USD,CASH_IN,False,False,
2017-01-23,Unknown_merchant,UNKNOWN_MERCHANT,145319.54,USD,CASH_OUT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,14270.03,USD,PAYMENT,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,6851.17,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,296959.67,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,166630.90,USD,CASH_IN,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,165135.41,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,1704.03,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,390903.09,USD,CASH_IN,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,21061.24,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,8129.46,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,6492.32,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,16242.22,USD,CASH_OUT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,286864.49,USD,CASH_OUT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,147351.57,USD,CASH_IN,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,21362.19,USD,TRANSFER,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,16871.75,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,88826.43,USD,CASH_OUT,False,False,
2017-01-20,Unknown_merchant,UNKNOWN_MERCHANT,38509.20,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,7301.40,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,51907.16,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,343.06,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,24413.46,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,125568.72,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,203321.66,USD,CASH_OUT,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,7452.27,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,117253.94,USD,CASH_IN,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,16500.28,USD,CASH_OUT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,25380.11,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,95623.45,USD,CASH_OUT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,122899.15,USD,CASH_IN,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,255661.72,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,124210.26,USD,CASH_OUT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,406390.63,USD,TRANSFER,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,12747.45,USD,CASH_IN,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,17210.24,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,287548.26,USD,CASH_IN,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,326712.90,USD,CASH_IN,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,241.89,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,5883.37,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,13055.28,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,616.88,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,107759.50,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,18868.29,USD,CASH_IN,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,4986.63,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,17692.64,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,7457.89,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,2262.52,USD,DEBIT,False,False,
2017-01-24,Unknown_merchant,UNKNOWN_MERCHANT,67418.91,USD,CASH_IN,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,9414.76,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,17485.51,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,43115.41,USD,CASH_IN,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,1408.77,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,251225.77,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,329093.01,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,111900.86,USD,CASH_OUT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,11348.41,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,2249.75,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,339983.69,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,22006.91,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,16964.15,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,125132.60,USD,TRANSFER,False,False,
2017-01-23,Unknown_merchant,UNKNOWN_MERCHANT,20450.59,USD,CASH_OUT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,124651.74,USD,CASH_IN,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,7443.29,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,18520.37,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,240938.14,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,5000.93,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,1375.93,USD,PAYMENT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,9387.60,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,304736.65,USD,CASH_OUT,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,154063.93,USD,CASH_IN,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,413032.46,USD,CASH_IN,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,290132.99,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,258677.34,USD,CASH_OUT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,680.96,USD,PAYMENT,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,142803.70,USD,CASH_IN,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,404013.26,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,4192.45,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,6865.83,USD,PAYMENT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,199096.88,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,40105.00,USD,CASH_IN,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,29753.14,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,37005.75,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,658510.65,USD,TRANSFER,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,14962.54,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,115930.12,USD,CASH_IN,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,205453.92,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,8548.76,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,168377.94,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,142011.88,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,7803.55,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,261090.52,USD,CASH_IN,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,185642.40,USD,CASH_OUT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,22673.48,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,318180.66,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,1416.71,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,8941.05,USD,PAYMENT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,103884.78,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,1412.48,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,93940.35,USD,CASH_IN,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,15039.71,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,10424.44,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,33530.31,USD,CASH_IN,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,7328.72,USD,PAYMENT,False,False,
2017-01-24,Unknown_merchant,UNKNOWN_MERCHANT,18593.97,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,111540.89,USD,CASH_IN,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,16769.79,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,7858.10,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,292037.17,USD,TRANSFER,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,63982.69,USD,TRANSFER,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,153216.34,USD,CASH_IN,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,3170.83,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,107313.94,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,134328.08,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,10446.68,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,214059.76,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,313733.83,USD,CASH_IN,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,22200.81,USD,CASH_IN,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,178217.38,USD,CASH_OUT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,220486.58,USD,CASH_OUT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,875213.55,USD,TRANSFER,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,14459.22,USD,PAYMENT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,121422.39,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,39590.21,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,273339.15,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,77253.21,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,74190.10,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,231641.71,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,35269.59,USD,CASH_IN,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,95024.86,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,386023.54,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,116135.75,USD,CASH_IN,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,212884.77,USD,CASH_OUT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,305973.10,USD,CASH_IN,False,False,
2017-01-04,Unknown_merchant,UNKNOWN_MERCHANT,162920.46,USD,CASH_IN,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,255955.77,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,4987.09,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,107141.17,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,45301.79,USD,CASH_OUT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,115712.36,USD,TRANSFER,False,False,
2017-01-28,Unknown_merchant,UNKNOWN_MERCHANT,5220.64,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,91206.28,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,20936.47,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,173655.13,USD,CASH_OUT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,218540.35,USD,CASH_OUT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,440759.52,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,268912.48,USD,TRANSFER,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,245.40,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,35206.18,USD,TRANSFER,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,13382.29,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,4859.63,USD,CASH_IN,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,518339.83,USD,TRANSFER,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,451310.12,USD,TRANSFER,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,161121.07,USD,CASH_IN,False,False,
2017-01-27,Unknown_merchant,UNKNOWN_MERCHANT,49364.07,USD,CASH_OUT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,92119.49,USD,CASH_IN,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,282508.76,USD,CASH_IN,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,813462.62,USD,TRANSFER,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,53797.94,USD,CASH_OUT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,82797.84,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,529508.88,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,13763.87,USD,PAYMENT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,13176.51,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,58760.91,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,1096.42,USD,DEBIT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,42843.05,USD,CASH_OUT,False,False,
2017-01-10,Unknown_merchant,UNKNOWN_MERCHANT,74833.80,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,206764.77,USD,CASH_IN,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,164032.21,USD,CASH_OUT,False,False,
2017-01-25,Unknown_merchant,UNKNOWN_MERCHANT,9296.83,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,235731.90,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,142259.85,USD,CASH_OUT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,8164.01,USD,PAYMENT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,95263.11,USD,CASH_IN,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,249585.52,USD,CASH_IN,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,396792.55,USD,CASH_IN,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,15068.73,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,440773.08,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,14298.25,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,78108.50,USD,CASH_IN,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,12596.61,USD,PAYMENT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,31141.94,USD,CASH_IN,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,1251.94,USD,PAYMENT,False,False,
2017-01-16,Unknown_merchant,UNKNOWN_MERCHANT,1068.21,USD,PAYMENT,False,False,
2017-01-04,Unknown_merchant,UNKNOWN_MERCHANT,455834.18,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,14511.02,USD,PAYMENT,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,28591.42,USD,CASH_OUT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,193890.52,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,129041.74,USD,CASH_OUT,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,215925.55,USD,CASH_OUT,False,False,
2017-01-08,Unknown_merchant,UNKNOWN_MERCHANT,136964.13,USD,CASH_OUT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,3551.26,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,244211.66,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,2901.96,USD,PAYMENT,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,386669.45,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,24104.54,USD,PAYMENT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,265293.29,USD,CASH_IN,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,619.31,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,875582.25,USD,TRANSFER,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,54330.72,USD,CASH_OUT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,13344.10,USD,PAYMENT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,8579.34,USD,PAYMENT,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,163051.33,USD,CASH_OUT,False,False,
2017-01-13,Unknown_merchant,UNKNOWN_MERCHANT,110568.66,USD,CASH_IN,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,22434.71,USD,PAYMENT,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,313664.24,USD,CASH_OUT,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,125991.42,USD,CASH_OUT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,93496.01,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,113147.72,USD,CASH_IN,False,False,
2017-01-09,Unknown_merchant,UNKNOWN_MERCHANT,437371.03,USD,TRANSFER,False,False,
2017-01-01,Unknown_merchant,UNKNOWN_MERCHANT,7848.71,USD,PAYMENT,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,296870.15,USD,CASH_IN,False,False,
2017-01-17,Unknown_merchant,UNKNOWN_MERCHANT,46773.06,USD,CASH_IN,False,False,
2017-01-14,Unknown_merchant,UNKNOWN_MERCHANT,106799.55,USD,CASH_IN,False,False,
2017-01-12,Unknown_merchant,UNKNOWN_MERCHANT,327534.30,USD,TRANSFER,False,False,
2017-01-22,Unknown_merchant,UNKNOWN_MERCHANT,153990.50,USD,TRANSFER,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,935639.61,USD,TRANSFER,False,False,
2017-01-11,Unknown_merchant,UNKNOWN_MERCHANT,423808.74,USD,CASH_OUT,False,False,
2017-01-07,Unknown_merchant,UNKNOWN_MERCHANT,12209.45,USD,PAYMENT,False,False,
2017-01-15,Unknown_merchant,UNKNOWN_MERCHANT,220141.98,USD,CASH_IN,False,False,
2017-01-02,Unknown_merchant,UNKNOWN_MERCHANT,320395.22,USD,CASH_IN,False,False,
2017-01-06,Unknown_merchant,UNKNOWN_MERCHANT,5222.23,USD,PAYMENT,False,False,
